Date,open,high,low,close,volume
2020-02-05,304.48003989789373,305.2314645557024,303.0138809116789,305.02069091796875,65951100.0
2020-02-06,305.98293646706554,306.23951712579645,304.9657584507148,306.0470886230469,50359700.0
2020-02-07,304.9840954643301,306.0562250590366,303.8661309172076,304.41595458984375,64139400.0
2020-02-10,303.52703981198624,306.75262870808007,303.4903774480562,306.6884765625,42070000.0
2020-02-11,308.0447838834138,308.8328431375756,306.6885557198552,307.2200622558594,54864500.0
2020-02-12,308.6586922864908,309.41011703621217,308.29215249510275,309.1993713378906,43992700.0
2020-02-13,307.769768124231,309.84075815537994,307.4948703170825,308.8694152832031,54501900.0
2020-02-14,309.2817884707523,309.4833895167541,308.0813547766656,309.3642578125,64582200.0
2020-02-18,308.3655070547574,309.4284921282204,307.1742176610438,308.5671081542969,57226200.0
2020-02-19,309.53840023287927,310.72048888209537,309.25432981653825,310.0423889160156,48814700.0
2020-02-20,309.4925837509388,310.31733323101616,305.7721503679696,308.7686767578125,74163400.0
2020-02-21,307.4124520475645,307.7240122691576,304.7641482162331,305.5888977050781,113788200.0
2020-02-24,296.11367067972515,305.66216126608373,294.37255791706946,295.4538879394531,161088400.0
2020-02-25,296.8468207789021,297.46076871789444,285.62136690739607,286.5010681152344,218913200.0
2020-02-26,287.90299027715696,291.50429102673195,284.71406416341443,285.4471435546875,194773800.0
2020-02-27,279.91239252884566,285.50221558469656,272.6273193359375,272.6273193359375,284353500.0
2020-02-28,264.5541961403558,272.97558029558286,261.65848365929634,271.4819030761719,384975800.0
2020-03-02,273.2687014842087,283.30289115857585,269.8323389882185,283.2387390136719,238703600.0
2020-03-03,283.614502212992,287.59151643262715,272.6822924096113,275.12896728515625,300139100.0
2020-03-04,280.5172001831721,286.91342770951513,277.9605380964338,286.6934814453125,176613400.0
2020-03-05,279.4724611892447,282.67055983568656,274.9181349277583,277.1632080078125,186366800.0
2020-03-06,268.6318972907637,273.7910271727866,265.9561321004398,272.5814208984375,228667200.0
2020-03-09,252.27482961295138,260.4213135582314,250.57957971674915,251.29434204101562,309417300.0
2020-03-10,260.83363358854865,264.3890992990338,250.625334159635,264.2974853515625,276444100.0
2020-03-11,257.223189563754,258.3594711071926,248.22449524374105,251.41342163085938,255316300.0
2020-03-12,234.5890394404426,244.35747701671542,226.96488894698197,227.3589324951172,392220700.0
2020-03-13,241.0860739179412,248.77437723566982,227.7346647691164,246.79502868652344,329566100.0
2020-03-16,221.0085307501589,235.41376534127508,217.50802963275152,219.78977966308594,297240000.0
2020-03-17,224.54567331011896,234.7448160424353,217.24227013870095,231.6566619873047,262070500.0
2020-03-18,216.49082279205322,227.59714116308217,208.9491569862119,219.92718505859375,327597100.0
2020-03-19,219.23994888867023,226.6899879899135,212.79791514547082,220.39456176757812,289322000.0
2020-03-20,223.55246866918182,225.34066945746974,210.62029170829544,210.89682006835938,347158800.0
2020-03-23,210.33457814055313,211.7079795342504,201.18157403211723,205.5045928955078,326025200.0
2020-03-24,216.0770871962549,224.99965325237764,215.50560549655268,224.1239776611328,235494500.0
2020-03-25,225.7093944461487,236.29111690961022,220.99002898483698,227.47915649414062,299430300.0
2020-03-26,229.99554223572162,242.23639250176075,229.56231770960696,240.76161193847656,257632800.0
2020-03-27,233.4520748915783,240.40207705378725,231.4057848355421,233.59033203125,224341200.0
2020-03-30,235.69198523496897,241.89537230019295,233.6917850687621,241.17640686035156,171369500.0
2020-03-31,240.17164803132644,242.72489040419927,236.17124857366713,237.58152770996094,194881100.0
2020-04-01,228.57602883114748,237.49859440441708,224.8152794471893,226.88922119140625,189554600.0
2020-04-02,226.00433936920624,232.90825175530057,225.45128263078988,232.12477111816406,177660400.0
2020-04-03,231.13848720921038,233.49818374298073,226.03198818481752,228.76959228515625,135561200.0
2020-04-06,237.66453441780317,246.10778618843887,228.75119418632232,244.13522338867188,188061200.0
2020-04-07,252.75355784129687,253.5094010822831,244.16285228612495,244.38406372070312,201427200.0
2020-04-08,246.99262118695424,254.4035140373844,244.49468151600078,252.58766174316406,153774500.0
2020-04-09,255.85991711221806,259.1966831027809,253.91503382352957,256.4314270019531,189999200.0
2020-04-13,255.4543059324893,255.79534959585,250.17265802121665,254.09010314941406,114839100.0
2020-04-14,258.9938033080598,262.60705422665757,253.95182037384117,261.58392333984375,134143400.0
2020-04-15,255.8506522622504,261.7222066904495,253.90574134911725,256.0257873535156,121775000.0
2020-04-16,257.30694058364645,258.1180864516242,254.18221744407873,257.2608642578125,131798300.0
2020-04-17,263.04955166649506,264.8192994942426,260.30272098283615,264.2109680175781,146684800.0
2020-04-20,260.49632929344494,264.34927418099744,259.3349408566782,259.55615234375,100109300.0
2020-04-21,255.07636066246235,256.28385315137535,250.73488985796493,251.6750946044922,126385700.0
2020-04-22,256.56955059255307,259.01218658387813,255.24222610488488,257.2608642578125,92951600.0
2020-04-23,258.5421968253092,261.7222523215309,256.9383574252864,257.2425231933594,104709700.0
2020-04-24,258.76340983468236,261.50101398459896,256.7078930598151,260.828125,85063200.0
2020-04-27,262.80989280157024,265.7134056117483,262.34901685933136,264.5888671875,77896600.0
2020-04-28,268.24827098279667,268.5985412619103,263.0680289718382,263.3722229003906,105270000.0
2020-04-29,268.71837006811825,271.8062450162346,267.6860122880096,270.26690673828125,118745600.0
2020-04-30,268.8841944102313,270.36822935124303,266.00833345852305,267.7504577636719,122901700.0
2020-05-01,262.9850361402211,267.91641450243395,259.49158851242345,260.6622314453125,125180000.0
2020-05-04,258.77256099243385,261.6852997145049,257.2885542706401,261.3811340332031,80873200.0
2020-05-05,264.2109421284769,266.6167007575491,261.5101880508397,263.796142578125,79569900.0
2020-05-06,265.5014124986934,265.88853252564763,261.57474059035235,262.0079650878906,73632600.0
2020-05-07,265.2341766173054,267.1053323245546,264.66269479484157,265.1696472167969,75250400.0
2020-05-08,268.3127582106148,270.02723137851206,267.1789932426563,269.55712890625,76452400.0
2020-05-11,267.6214695999542,270.9950852614183,267.1974715605378,269.6124572753906,79514200.0
2020-05-12,270.80148565750676,271.2162571149369,264.1003316612484,264.2386169433594,95870800.0
2020-05-13,263.6763746932957,264.71795895334134,257.13192987174455,259.56536865234375,144721100.0
2020-05-14,257.1226947425799,262.8006614934409,251.62903335784046,262.671630859375,121977900.0
2020-05-15,260.27509684590956,263.9252267368411,259.3256934508307,263.879150390625,111146300.0
2020-05-18,270.11938163455005,273.52987489861954,269.7967909749408,271.91680908203125,119703800.0
2020-05-19,271.3177369063047,273.0321823141548,269.10553748697095,269.12396240234375,95189300.0
2020-05-20,272.67263921166995,274.56221925365764,272.4422012490064,273.6957702636719,85861700.0
2020-05-21,273.5667936544539,274.37793994395184,270.70935672722777,271.8062438964844,78293900.0
2020-05-22,271.5204680309544,272.49752280932586,270.2760973212516,272.3223876953125,63958200.0
2020-05-26,278.30454986186453,278.5442143620378,272.3408138269783,275.67755126953125,88951400.0
2020-05-27,278.4796843331706,279.81623586309064,273.6404867746573,279.77935791015625,104817400.0
2020-05-28,280.8117200863485,282.8303590651287,278.5902945576111,279.26318359375,90405200.0
2020-05-29,278.79303439283416,281.09741383366213,276.0370055830861,280.50750732421875,119090800.0
2020-06-01,279.86235220346686,282.24968663129556,279.34617330716014,281.6413269042969,55758300.0
2020-06-02,282.5629875500493,284.0193710668149,281.2264643910876,283.9732666015625,74267200.0
2020-06-03,285.9643014985071,288.71113229720396,285.68778717935186,287.75250244140625,92567600.0
2020-06-04,286.76617461038785,288.50829892721924,284.8950196754381,286.9966125488281,75794400.0
2020-06-05,292.4072903437659,296.13114681103707,292.342760976209,294.3521728515625,150524700.0
2020-06-08,295.16338657068064,298.10377730263014,294.619556339926,297.91021728515625,73641200.0
2020-06-09,295.237073735876,297.9839040725445,294.3706248420823,295.6887512207031,77479200.0
2020-06-10,296.26962379356524,297.1637246109732,293.3200053096337,294.0389709472656,95000800.0
2020-06-11,287.08887510983317,287.7248862514277,276.53483140137376,277.0878601074219,209243600.0
2020-06-12,284.12084867680943,284.89511703902105,275.23517336126014,280.40618896484375,194678900.0
2020-06-15,274.7004179145615,284.15759889008115,273.52057692212776,283.0238342285156,135782700.0
2020-06-16,290.7942988499183,290.9417825291252,283.59541877833976,288.4714660644531,137627500.0
2020-06-17,289.49458800492135,289.7895553253367,286.5357445407584,287.2731628417969,83398900.0
2020-06-18,285.7523287681102,287.86312046362997,285.2914527967437,287.3838195800781,80828700.0
2020-06-19,290.8611111413888,291.0555229099972,283.7879244755577,285.74139404296875,135549600.0
2020-06-22,285.1396439631699,287.97261465069647,283.9916508946989,287.57452392578125,74649400.0
2020-06-23,290.23157290982795,291.16664813411967,288.49104915719107,288.8984069824219,68471200.0
2020-06-24,286.8524817464567,287.4727858286304,279.686733509736,281.5290832519531,132813500.0
2020-06-25,280.9550094007132,284.8156419412527,278.92748722706216,284.5471496582031,89468000.0
2020-06-26,283.4453670718766,283.65831307289085,277.2054304923367,277.7886657714844,127961000.0
2020-06-29,279.047817644744,282.0103865578384,276.75180342802395,281.87152099609375,79773300.0
2020-06-30,281.4362804384791,287.18556673595924,281.27890894761,285.4820556640625,113394800.0
2020-07-01,286.6024936608288,288.7503757834535,286.13958949233705,287.48199462890625,72396500.0
2020-07-02,290.92588776838636,292.277587748518,288.39845008972213,289.0650329589844,69344200.0
2020-07-06,292.8979535044731,294.1107600598667,292.14805107719695,293.5274963378906,61713800.0
2020-07-07,291.9813289550433,293.96254336558655,290.1204458505552,290.5000305175781,82910000.0
2020-07-08,291.2684594320676,292.8330773096431,289.50019090510847,292.72198486328125,54638600.0
2020-07-09,293.33311417458134,293.5738333866383,287.6301313491227,291.0556335449219,83354200.0
2020-07-10,290.990755205838,294.29589705762123,289.55576388536076,294.02740478515625,57550400.0
2020-07-13,296.37894748735727,298.7675199209206,290.8240989639422,291.4814147949219,102997500.0
2020-07-14,290.05566283689916,296.0364034313033,288.8521236231709,295.25872802734375,93657000.0
2020-07-15,298.48985541358394,299.07311915926357,295.5828038092208,297.9714050292969,87196500.0
2020-07-16,296.0642125508216,297.4436577294119,295.41613550865986,296.9900207519531,54622500.0
2020-07-17,297.99908481947347,298.6378946024456,296.01784212946285,297.8509521484375,62774900.0
2020-07-20,297.5824882108599,301.00798945239933,296.8325859166636,300.2580871582031,56308800.0
2020-07-21,302.2300162929496,302.6743860263427,299.9062292995547,300.8968505859375,57292200.0
2020-07-22,300.53581805734507,302.9244187546564,300.42472560694375,302.609619140625,57792900.0
2020-07-23,302.2486194244504,302.952242733025,297.62884531460276,298.9990234375,75738000.0
2020-07-24,297.1380860452755,298.1009060135599,295.5642011590365,297.0732727050781,73766600.0
2020-07-27,297.7676232524971,299.4155603163811,296.9714137029349,299.2396545410156,48293000.0
2020-07-28,298.50832649407437,299.62857474108495,297.0455619923725,297.3418273925781,57495000.0
2020-07-29,298.2212335514846,301.56341473227064,298.18419332486076,300.9986572265625,48454200.0
2020-07-30,298.0176724547983,300.34146022234614,295.9253650050639,299.9248352050781,61861700.0
2020-07-31,301.72083385939374,302.39668389819855,297.48988434595253,302.2948303222656,84986800.0
2020-08-03,303.9613838671238,305.1649233400349,303.41516036766865,304.3965148925781,53077900.0
2020-08-04,303.5354761943576,305.572265625,303.5354761943576,305.572265625,41917900.0
2020-08-05,306.8775903231406,307.7293461463775,306.6090980821807,307.4700927734375,42697700.0
2020-08-06,306.88695107714045,309.6458417794876,306.5629125155189,309.5254821777344,43679400.0
2020-08-07,308.5532888812559,310.03458733084204,307.6459868706977,309.7475891113281,57308300.0
2020-08-10,310.20132116602485,310.85863713625884,308.2571181202604,310.6734924316406,44282100.0
2020-08-11,311.8584260174997,312.4972357886922,307.3775187516076,308.10888671875,69601100.0
2020-08-12,310.55310770418515,313.18239962578446,310.5253345880685,312.40472412109375,53774400.0
2020-08-13,311.6363173823542,313.1546565515217,310.9141880406208,311.8399963378906,41816100.0
2020-08-14,311.4511828815912,312.3862583335739,310.7197863918197,311.8492736816406,47260400.0
2020-08-17,312.86764738539557,313.2379650407708,311.85851976679214,312.8398742675781,35481000.0
2020-08-18,313.2378961470677,313.94151931492354,311.63623802939264,313.5156555175781,38733900.0
2020-08-19,313.89521533075856,314.4136655905085,311.64550849790567,312.21026611328125,68054200.0
2020-08-20,310.47900087610935,313.66378310318254,310.34940242970504,313.182373046875,42207800.0
2020-08-21,312.84916775858676,314.51561147493777,312.5065949387306,314.2934265136719,55106600.0
2020-08-24,316.7374250348169,317.55214058660636,314.26553352330154,317.47808837890625,48588700.0
2020-08-25,318.04288788385406,318.672430675208,316.8763605178446,318.589111328125,38463400.0
2020-08-26,319.181653746849,322.0516366510932,318.635430282705,321.7831726074219,50790200.0
2020-08-27,322.65333071835175,323.94018904924746,320.8202208457621,322.4866638183594,58034100.0
2020-08-28,323.51447840606545,324.69951198708503,322.3201777002676,324.56988525390625,48588900.0
2020-08-31,324.3568301398803,325.2363307652946,323.1625299395241,323.39398193359375,66099200.0
2020-09-01,324.22724648767144,326.5417667355129,323.3292115013721,326.43994140625,54908700.0
2020-09-02,328.35636271868754,332.13364723694355,327.2083414922187,331.16156005859375,69540000.0
2020-09-03,329.4672810841764,329.9394521947291,317.17255224879,319.76483154296875,148011100.0
2020-09-04,320.44995778251706,322.02381457889834,310.0253496782676,317.1540832519531,139156300.0
2020-09-08,311.72882307371316,317.21888632629816,308.1829906456316,308.4884948730469,114465300.0
2020-09-09,312.5065233571741,317.05224467136924,311.6362614536504,314.5803527832031,91462300.0
2020-09-10,316.4597550247516,317.1170709136093,308.15525462087976,309.11810302734375,90569500.0
2020-09-11,310.9049136357937,311.9695874052841,306.44251137215093,309.2754821777344,84680200.0
2020-09-14,312.45102490396204,315.1266243736371,309.4236420235485,313.34906005859375,65605700.0
2020-09-15,315.81162957965364,316.64485115308514,313.3582439593315,314.93212890625,52920900.0
2020-09-16,316.1727688588802,317.60776027402704,313.4045831159811,313.6823425292969,82096000.0
2020-09-17,308.81258977020724,312.64544938955055,308.28487230028173,310.9234313964844,91523300.0
2020-09-18,311.73114938301563,311.8426865400238,304.852750491152,307.3438415527344,105877900.0
2020-09-21,302.7427147128919,304.07191289668066,299.0525430766527,303.9231872558594,99450800.0
2020-09-22,305.41045242560136,307.5762077815948,302.89144880901273,307.01849365234375,63612100.0
2020-09-23,307.5762358389237,307.85510711224754,299.3965224188124,299.8984680175781,93112200.0
2020-09-24,298.5785845077411,303.76526181920326,297.2586617207923,300.6978759765625,76681300.0
2020-09-25,299.84263930150775,306.34923785839106,298.9689221639233,305.5591735839844,71069400.0
2020-09-28,309.7327085120084,311.3500540678067,308.73812155611176,310.63433837890625,64584600.0
2020-09-29,310.4298859956943,311.17348607492755,308.2455217589752,308.9426574707031,51304000.0
2020-09-30,309.61186119180115,314.4453460617756,309.416671165214,311.2850036621094,104081100.0
2020-10-01,313.8875646180699,314.8635429083092,311.396474067229,313.28338623046875,88698700.0
2020-10-02,308.3199359777726,313.25565514285336,307.84587455932626,310.30908203125,89431100.0
2020-10-05,312.37252335480844,315.9976228708577,312.3260589938609,315.8117370605469,45713100.0
2020-10-06,315.9511338783172,318.0518447733549,310.81092215803676,311.3221435546875,90128900.0
2020-10-07,314.2873105557897,317.5499142029964,314.25942626677596,316.7412414550781,56999600.0
2020-10-08,318.6839290178844,319.61344315918404,317.76369072876383,319.5483703613281,45242500.0
2020-10-09,321.2028963840777,322.8667345981165,320.58013781019633,322.4019775390625,59528600.0
2020-10-12,324.9488368752037,329.0665776070336,324.45619552767687,327.5886535644531,80388500.0
2020-10-13,327.4492554856305,327.62586544984794,324.4841029704284,325.4508056640625,73255500.0
2020-10-14,326.02712076253164,327.1239407614078,322.6715879609213,323.4058837890625,57727900.0
2020-10-15,319.483267822993,323.4894711297381,318.94416215249316,323.0061340332031,60357700.0
2020-10-16,324.363308180687,326.02714675106733,322.6344251666636,322.81103515625,89501900.0
2020-10-19,324.07509628990033,324.7071590913862,317.00150736477167,317.90313720703125,68425600.0
2020-10-20,319.2509844074483,322.42993590297846,318.4888042140515,319.1766357421875,60051900.0
2020-10-21,319.1300734795861,321.3051615043332,318.265632147442,318.5723876953125,63575000.0
2020-10-22,318.78616207591807,320.9054531842077,316.63898667803994,320.3198547363281,55399300.0
2020-10-23,321.54686165145785,321.6026302378222,318.94423306603966,321.4074401855469,49143900.0
2020-10-26,318.0147558031739,318.8048486906227,311.963608179917,315.4678955078125,91473000.0
2020-10-27,315.8117086299166,316.1463200782655,314.16645057598026,314.3802490234375,65994100.0
2020-10-28,308.6916296323956,314.40813551388993,303.142429476248,303.63507080078125,127094300.0
2020-10-29,303.8674845080645,309.90002246930646,302.1757618896027,306.7210998535156,90597700.0
2020-10-30,305.14090511981635,306.4515234799912,299.861271536879,303.5235595703125,120287300.0
2020-11-02,306.9256286621094,308.9333545578397,304.17424595094957,306.9256286621094,86068300.0
2020-11-03,310.1696056334392,314.40818825230804,307.009262925198,312.34466552734375,93294200.0
2020-11-04,316.83416747960666,323.4151432960798,315.65369476603786,319.3252868652344,126959700.0
2020-11-05,324.6235253644289,327.3656035607772,324.2703054349714,325.55303955078125,82039700.0
2020-11-06,325.26490025051436,326.73354858554944,323.14560898928653,325.47869873046875,74973000.0
2020-11-09,338.3152429134803,338.69634709260697,329.1037549200316,329.5685119628906,172304200.0
2020-11-10,328.57395526410835,330.1448364825855,325.8040211888103,329.085205078125,85552000.0
2020-11-11,331.27882870533216,332.35706849505874,330.0332831809549,331.5298156738281,58649000.0
2020-11-12,330.5166034949924,331.5762631602293,326.5011242351162,328.31365966796875,67546200.0
2020-11-13,330.2284982463468,333.60263931693396,329.70797256583705,332.8590393066406,62892200.0
2020-11-16,335.536052847168,337.2091670940638,334.24401446736385,337.01397705078125,74541100.0
2020-11-17,334.59720697878305,336.409770903095,333.0820943880079,335.2013854980469,66111000.0
2020-11-18,335.47095237920496,336.01936231897963,331.1301088549771,331.16729736328125,70591300.0
2020-11-19,330.53515935939345,332.9332928188194,329.18735281356163,332.5614929199219,59940900.0
2020-11-20,332.3013295540421,332.5058238145824,330.20992258482084,330.2842712402344,70417300.0
2020-11-23,332.096762890419,333.52822240211714,329.85663073223736,332.2640686035156,63230600.0
2020-11-24,334.82022632318296,338.16648235976567,333.965089337816,337.6180725097656,62415900.0
2020-11-25,337.5344985443959,337.56238283594644,336.0008057760693,337.0976257324219,45330900.0
2020-11-27,338.1944395153429,338.510470935988,337.0232425585529,338.03643798828125,28514100.0
2020-11-30,337.25560214879374,337.52516919139106,333.85360536686164,336.5398864746094,83872700.0
2020-12-01,339.8024388460691,341.76369976470494,339.20753627179033,340.220703125,74231400.0
2020-12-02,339.10540967135495,341.0945554989311,338.52911535090317,340.9365539550781,45927000.0
2020-12-03,340.83423215842737,342.23780756286345,339.7374123001427,340.8435363769531,62882000.0
2020-12-04,341.4291227207132,343.7807922363281,341.33616563830765,343.7807922363281,50749900.0
2020-12-07,343.00929853997224,343.5670126985919,341.80094150173,343.0743713378906,48944300.0
2020-12-08,341.80086554624563,344.6451759199666,341.7544011960695,344.07818603515625,42458900.0
2020-12-09,344.73825087726243,344.8962524151043,340.155752415466,340.9923095703125,74098300.0
2020-12-10,339.6166441082862,341.93112569835114,338.7428983741802,340.88079833984375,57735400.0
2020-12-11,339.17970394397395,340.890006557245,337.65531550527345,340.48101806640625,57698600.0
2020-12-14,342.656080212638,343.73429157077305,338.77999406137144,338.95660400390625,69216200.0
2020-12-15,341.5034549865661,343.5390930175781,340.127792352415,343.5390930175781,63865300.0
2020-12-16,343.75285048438127,344.99839575415007,342.8698008989227,344.07818603515625,58420500.0
2020-12-17,345.7234459596987,346.2067830368827,344.89616486814447,346.0022888183594,64119500.0
2020-12-18,346.29171920031933,346.4597381046368,342.6044762600976,344.62078857421875,136542300.0
2020-12-21,340.6908788886597,353.28346626235304,337.9464560255549,343.38861083984375,96386700.0
2020-12-22,343.71534876607024,343.82736137982727,341.68037698297826,342.80987548828125,47949000.0
2020-12-23,343.7806495988375,345.0315044186133,342.7911670027845,343.1178894042969,46201400.0
2020-12-24,343.5939480483956,344.4807619388975,343.00588190186073,344.4527587890625,26457900.0
2020-12-28,347.01047928251126,347.8039398547463,346.38506609890993,347.4118957519531,39000400.0
2020-12-29,348.94282080818664,349.12018360826625,346.1610508009633,346.7491455078125,53680500.0
2020-12-30,347.57046620881005,348.2799171170112,346.851699911636,347.2437438964844,49455300.0
2020-12-31,347.0478421277476,349.7362586191651,346.53444152154736,349.0081481933594,78520700.0
2021-01-04,350.34293769846914,350.4736380357197,340.550781829865,344.2566833496094,110210800.0
2021-01-05,343.6126968288988,347.7199876295855,343.5660059125911,346.6278076171875,66426200.0
2021-01-06,345.11552753738533,351.9019187189158,344.5647799187049,348.7000732421875,107997700.0
2021-01-07,351.0804608432896,354.6276595774134,350.90309805783966,353.8808898925781,68766800.0
2021-01-08,355.2717141545609,356.1118370621761,352.01389123519994,355.89715576171875,71677200.0
2021-01-11,352.714082662644,355.2624551415855,352.59272616603903,353.4981994628906,51034700.0
2021-01-12,353.68482550183654,354.5902701047907,351.32310327167943,353.5727844238281,52547700.0
2021-01-13,353.4981642054425,355.52379194885276,352.7140474834026,354.5249938964844,45303600.0
2021-01-14,355.27184849359674,355.77593382374926,352.9475009232207,353.2835388183594,49989100.0
2021-01-15,351.65925855107747,352.462034645034,348.84016985406384,350.7071228027344,107160000.0
2021-01-19,353.17147053179394,354.0022782318152,351.6872464206019,353.4608459472656,51233300.0
2021-01-20,355.7571424001168,359.19235686721606,355.3650983033549,358.35223388671875,61836100.0
2021-01-21,358.91235471052175,359.34177439274544,357.7548530170023,358.6789855957031,47840100.0
2021-01-22,356.82139011360556,358.57633048170374,356.43866133227,357.40948486328125,52860500.0
2021-01-25,358.1468656490129,359.1736667921993,353.2834336002094,358.8189697265625,70402000.0
2021-01-26,359.77110767785683,360.1818395328205,358.02551153797936,358.2588806152344,42665300.0
2021-01-27,354.9263017522696,355.01965506445595,347.262470561871,349.5028076171875,123351100.0
2021-01-28,351.32316424973817,356.5226346350152,350.884457689655,352.5086975097656,94198100.0
2021-01-29,350.64166338752005,351.6124865949005,343.77126386307543,345.4515380859375,126765100.0
2021-02-01,348.8587780208287,352.2379578048874,345.7409704717956,351.2018127441406,75817600.0
2021-02-02,354.3943082588558,357.72682583158235,351.2858443927636,356.16790771484375,64450700.0
2021-02-03,356.9987151844739,358.17490455947774,355.1691094246982,356.4479675292969,52427100.0
2021-02-04,357.4841586926851,360.54596052653943,356.56002605756356,360.4992980957031,47142600.0
2021-02-05,362.3754830258099,362.62751135183896,360.45252427554254,361.9180603027344,48669800.0
2021-02-08,363.3743303003986,364.57852277431755,362.5155480071299,364.5318603515625,38365200.0
2021-02-09,363.69165456582346,364.8865314693328,363.28095123953375,364.2890930175781,35551100.0
2021-02-10,366.03476248455763,366.18412212748876,361.7221060618875,364.1304626464844,59154400.0
2021-02-11,365.21330826144924,365.6333840486648,362.28220709351234,364.71856689453125,42913300.0
2021-02-12,363.9157044935719,366.76279552601454,363.84101044415263,366.5201110839844,50593300.0
2021-02-16,367.7523635871387,367.9484141469032,365.48402271648996,366.2027893066406,50972400.0
2021-02-17,364.44788498672773,366.5388631006353,363.4303705960935,366.2868347167969,52290600.0
2021-02-18,363.6731027979405,365.4747055890191,361.9461655916854,364.7279357910156,59712800.0
2021-02-19,365.98810111308705,366.27747651977455,363.6357223394478,364.08380126953125,83241000.0
2021-02-22,361.3113283443458,363.7010253533057,361.01260909636693,361.2833251953125,67414200.0
2021-02-23,359.0709767740869,363.075597852257,354.9076806868084,361.7220458984375,107284100.0
2021-02-24,360.62983416254366,366.1373663240429,359.6403517069879,365.70794677734375,72433900.0
2021-02-25,364.43856318958206,365.8107747818435,355.449179951241,356.89605712890625,146670500.0
2021-02-26,358.78159638258063,359.92975391891395,353.0687263861463,355.0570068359375,152701600.0
2021-03-01,359.9391650515009,364.9146102633819,355.25312373479255,363.6637268066406,105348800.0
2021-03-02,363.88775955697247,364.1211286457314,360.3218730437514,360.8259582519531,79595300.0
2021-03-03,360.12585700592814,361.096651920439,355.9438726099805,356.04656982421875,119940200.0
2021-03-04,355.8598669496521,358.4549301482067,347.14120097339406,351.64056396484375,183433000.0
2021-03-05,355.15045563009375,359.1644216094542,347.8506911653114,358.1095886230469,152039600.0
2021-03-08,359.07099116005475,361.89007928491264,356.0465371130261,356.3265686035156,123149200.0
2021-03-09,360.1818668416844,363.9717786646601,359.67778162011194,361.4140625,113633600.0
2021-03-10,363.76642402507724,365.36266070764583,362.3475501391762,363.6637268066406,109899400.0
2021-03-11,366.1375355212944,369.3300095267911,365.68011261777093,367.3510437011719,86245000.0
2021-03-12,365.9880942291193,367.9857188856928,365.1759743296628,367.845703125,64653600.0
2021-03-15,368.0977208919714,370.300739917359,365.9507366566855,370.03936767578125,73427200.0
2021-03-16,370.6554372330348,371.36485984183645,368.79780004485065,369.5726013183594,73722500.0
2021-03-17,368.28439370276624,371.63557011212924,367.1362076288322,370.8327941894531,97959300.0
2021-03-18,368.23783808498746,370.32881643183794,364.75596031327365,365.4374084472656,115349100.0
2021-03-19,365.13574666256363,366.71849082891276,362.57899949059845,364.7611389160156,113624500.0
2021-03-22,365.27621275157725,369.059816642026,365.22002301990005,367.6737365722656,73778600.0
2021-03-23,367.0369263591319,368.48854216406016,363.9931918294677,364.7798767089844,90686600.0
2021-03-24,366.1846847460537,367.82361875706545,362.8787218556425,362.925537109375,97588600.0
2021-03-25,361.4832266506209,365.7631632140754,359.5352208790169,364.9671325683594,116128600.0
2021-03-26,366.1190902486819,371.25130490208966,365.519723579064,370.8486022949219,114409100.0
2021-03-29,369.36886439554,371.5697241805581,367.87977932756746,370.6612854003906,108107600.0
