time,open,high,low,close,volume
2025-12-31 17:15:00,2970.64,2970.96,2968.0,2969.37,117.2782
2025-12-31 17:16:00,2969.36,2970.5,2969.02,2970.5,126.264
2025-12-31 17:17:00,2970.5,2974.71,2970.49,2974.71,187.0629
2025-12-31 17:18:00,2974.71,2976.31,2974.68,2975.5,176.8619
2025-12-31 17:19:00,2975.49,2980.42,2975.49,2978.87,387.4472
2025-12-31 17:20:00,2978.87,2979.13,2976.16,2976.4,115.3051
2025-12-31 17:21:00,2976.4,2978.64,2976.4,2977.02,301.8804
2025-12-31 17:22:00,2977.01,2977.52,2975.6,2976.04,60.0841
2025-12-31 17:23:00,2976.05,2977.17,2976.05,2976.5,42.7516
2025-12-31 17:24:00,2976.5,2976.5,2975.5,2975.54,133.6642
2025-12-31 17:25:00,2975.54,2977.12,2975.27,2977.12,100.004
2025-12-31 17:26:00,2977.12,2978.9,2977.11,2978.21,51.3019
2025-12-31 17:27:00,2978.21,2979.24,2977.85,2978.28,88.3264
2025-12-31 17:28:00,2978.29,2978.29,2976.65,2976.65,100.0067
2025-12-31 17:29:00,2976.65,2977.04,2975.4,2975.4,53.2831
2025-12-31 17:30:00,2975.41,2976.0,2974.3,2974.97,76.6575
2025-12-31 17:31:00,2974.98,2976.69,2974.97,2975.5,82.3617
2025-12-31 17:32:00,2975.5,2977.51,2975.49,2977.51,81.4452
2025-12-31 17:33:00,2977.51,2978.0,2977.5,2977.99,28.2926
2025-12-31 17:34:00,2978.0,2978.0,2976.99,2977.0,204.033
2025-12-31 17:35:00,2976.99,2977.0,2975.08,2975.08,31.6654
2025-12-31 17:36:00,2975.08,2977.8,2974.67,2974.67,288.7771
2025-12-31 17:37:00,2974.67,2976.19,2971.7,2972.16,230.7258
2025-12-31 17:38:00,2972.12,2974.0,2972.12,2973.1,118.9896
2025-12-31 17:39:00,2973.1,2975.0,2973.02,2973.98,291.9011
2025-12-31 17:40:00,2973.99,2974.83,2973.05,2973.05,68.6731
2025-12-31 17:41:00,2973.05,2974.08,2972.29,2974.08,141.6665
2025-12-31 17:42:00,2974.08,2974.4,2972.67,2974.38,35.8218
2025-12-31 17:43:00,2974.39,2974.85,2974.09,2974.85,26.3558
2025-12-31 17:44:00,2974.84,2975.34,2974.84,2975.1,52.1024
2025-12-31 17:45:00,2975.1,2975.11,2973.58,2974.77,111.9699
2025-12-31 17:46:00,2974.77,2975.82,2973.82,2975.42,220.3629
2025-12-31 17:47:00,2975.42,2976.0,2974.56,2975.99,64.4116
2025-12-31 17:48:00,2976.0,2976.89,2975.2,2976.66,54.7168
2025-12-31 17:49:00,2976.66,2977.69,2976.38,2976.49,51.6353
2025-12-31 17:50:00,2976.49,2976.84,2975.01,2975.02,165.7263
2025-12-31 17:51:00,2975.01,2976.0,2974.61,2975.1,53.9711
2025-12-31 17:52:00,2975.09,2978.43,2975.09,2978.43,195.3779
2025-12-31 17:53:00,2978.43,2979.93,2978.43,2979.62,110.1126
2025-12-31 17:54:00,2979.61,2979.62,2977.55,2977.56,35.2271
2025-12-31 17:55:00,2977.56,2977.56,2974.44,2974.92,106.2433
2025-12-31 17:56:00,2974.92,2975.57,2972.89,2973.68,153.4901
2025-12-31 17:57:00,2973.68,2975.48,2973.68,2974.82,66.423
2025-12-31 17:58:00,2974.83,2975.95,2974.82,2975.95,77.2932
2025-12-31 17:59:00,2975.95,2976.42,2975.76,2975.77,27.5427
2025-12-31 18:00:00,2975.77,2976.5,2973.27,2973.32,173.7519
2025-12-31 18:01:00,2973.32,2974.68,2972.99,2974.4,109.1001
2025-12-31 18:02:00,2974.41,2975.5,2974.41,2975.33,56.2618
2025-12-31 18:03:00,2975.33,2976.5,2975.33,2976.02,79.9043
2025-12-31 18:04:00,2976.02,2976.99,2976.0,2976.9,120.452
2025-12-31 18:05:00,2976.91,2976.91,2976.25,2976.65,57.1094
2025-12-31 18:06:00,2976.65,2976.74,2976.34,2976.41,65.1551
2025-12-31 18:07:00,2976.41,2983.06,2976.41,2982.74,434.026
2025-12-31 18:08:00,2982.75,2984.85,2982.44,2983.53,303.6816
2025-12-31 18:09:00,2983.53,2985.41,2983.32,2984.06,280.6633
2025-12-31 18:10:00,2984.06,2985.0,2984.0,2984.99,82.0016
2025-12-31 18:11:00,2985.0,2985.69,2984.99,2985.36,93.0774
2025-12-31 18:12:00,2985.36,2985.36,2983.99,2984.0,122.9309
2025-12-31 18:13:00,2983.99,2984.0,2981.34,2982.0,127.8176
2025-12-31 18:14:00,2981.99,2982.87,2980.99,2982.19,41.7042
2025-12-31 18:15:00,2982.19,2983.86,2981.22,2983.55,116.7814
2025-12-31 18:16:00,2983.55,2985.36,2983.54,2983.62,64.2957
2025-12-31 18:17:00,2983.6,2983.93,2982.49,2983.4,47.578
2025-12-31 18:18:00,2983.41,2983.72,2983.02,2983.43,83.6739
2025-12-31 18:19:00,2983.43,2983.44,2981.58,2981.58,77.7664
2025-12-31 18:20:00,2981.58,2983.25,2980.89,2983.24,64.2358
2025-12-31 18:21:00,2983.24,2983.95,2982.58,2983.94,109.6394
2025-12-31 18:22:00,2983.95,2984.2,2982.84,2983.29,100.341
2025-12-31 18:23:00,2983.29,2984.5,2982.19,2982.38,234.9291
2025-12-31 18:24:00,2982.39,2982.81,2982.19,2982.57,20.3549
2025-12-31 18:25:00,2982.58,2982.89,2981.34,2982.89,91.4132
2025-12-31 18:26:00,2982.89,2983.07,2982.5,2982.81,46.9378
2025-12-31 18:27:00,2982.81,2983.46,2982.8,2983.46,6.8547
2025-12-31 18:28:00,2983.46,2984.14,2983.4,2983.41,114.8845
2025-12-31 18:29:00,2983.4,2984.13,2981.9,2981.9,154.811
2025-12-31 18:30:00,2981.91,2981.91,2980.0,2980.01,57.153
2025-12-31 18:31:00,2980.01,2981.04,2980.0,2981.04,85.536
2025-12-31 18:32:00,2981.03,2981.04,2980.0,2980.0,36.1154
2025-12-31 18:33:00,2980.01,2980.01,2979.64,2979.64,13.4473
2025-12-31 18:34:00,2979.64,2979.65,2979.2,2979.2,11.9487
2025-12-31 18:35:00,2979.21,2979.21,2978.91,2979.03,112.2486
2025-12-31 18:36:00,2979.04,2980.16,2979.04,2980.15,85.0081
2025-12-31 18:37:00,2980.16,2980.64,2979.07,2979.07,89.1216
2025-12-31 18:38:00,2979.07,2979.24,2978.65,2978.65,40.7863
2025-12-31 18:39:00,2978.64,2978.65,2978.13,2978.14,26.3952
2025-12-31 18:40:00,2978.14,2980.71,2978.13,2980.14,444.9034
2025-12-31 18:41:00,2980.15,2980.45,2979.56,2979.57,66.7717
2025-12-31 18:42:00,2979.56,2979.57,2978.42,2978.42,21.4263
2025-12-31 18:43:00,2978.42,2978.43,2976.84,2977.5,155.9223
2025-12-31 18:44:00,2977.5,2979.29,2977.49,2979.28,173.1148
2025-12-31 18:45:00,2979.28,2980.19,2978.76,2978.76,128.11
2025-12-31 18:46:00,2978.75,2978.75,2977.09,2977.1,39.5313
2025-12-31 18:47:00,2977.09,2977.09,2973.42,2973.81,230.4088
2025-12-31 18:48:00,2973.8,2975.13,2973.0,2975.13,351.9634
2025-12-31 18:49:00,2975.12,2975.12,2973.74,2973.88,124.6777
2025-12-31 18:50:00,2973.87,2973.87,2972.89,2972.89,44.7828
2025-12-31 18:51:00,2972.89,2972.9,2971.42,2971.68,74.893
2025-12-31 18:52:00,2971.67,2973.22,2971.67,2972.55,120.2071
2025-12-31 18:53:00,2972.56,2972.95,2972.56,2972.76,32.4339
2025-12-31 18:54:00,2972.76,2974.15,2972.76,2974.15,166.251
2025-12-31 18:55:00,2974.15,2974.24,2973.94,2974.23,49.0047
2025-12-31 18:56:00,2974.24,2975.58,2974.23,2975.57,125.9173
2025-12-31 18:57:00,2975.57,2976.36,2975.57,2976.35,70.9033
2025-12-31 18:58:00,2976.36,2976.36,2974.73,2974.73,79.7557
2025-12-31 18:59:00,2974.74,2974.74,2974.32,2974.33,24.5272
2025-12-31 19:00:00,2974.32,2977.99,2974.32,2977.99,272.0181
2025-12-31 19:01:00,2977.99,2978.76,2977.08,2977.08,112.6234
2025-12-31 19:02:00,2977.08,2977.74,2977.08,2977.74,60.7976
2025-12-31 19:03:00,2977.73,2978.77,2977.73,2977.9,94.3076
2025-12-31 19:04:00,2977.9,2978.12,2977.49,2978.11,32.4406
2025-12-31 19:05:00,2978.11,2978.13,2977.27,2977.6,126.149
2025-12-31 19:06:00,2977.61,2977.61,2977.07,2977.08,76.0234
2025-12-31 19:07:00,2977.07,2977.96,2976.65,2977.96,62.5201
2025-12-31 19:08:00,2977.95,2979.71,2977.95,2979.71,95.1345
2025-12-31 19:09:00,2979.7,2980.76,2978.83,2978.83,164.3084
2025-12-31 19:10:00,2978.83,2979.25,2978.03,2979.25,131.4218
2025-12-31 19:11:00,2979.25,2980.36,2979.11,2979.64,106.0382
2025-12-31 19:12:00,2979.64,2981.44,2979.64,2980.97,93.5712
2025-12-31 19:13:00,2980.97,2980.97,2980.35,2980.35,37.3586
2025-12-31 19:14:00,2980.35,2980.35,2978.55,2978.56,48.5623
2025-12-31 19:15:00,2978.55,2978.56,2977.7,2977.7,30.3785
2025-12-31 19:16:00,2977.71,2978.18,2977.7,2977.8,45.9764
2025-12-31 19:17:00,2977.81,2977.81,2977.12,2977.13,13.4856
2025-12-31 19:18:00,2977.13,2977.4,2976.51,2977.39,92.6066
2025-12-31 19:19:00,2977.39,2977.4,2976.69,2976.7,55.0512
2025-12-31 19:20:00,2976.69,2977.84,2976.69,2977.03,118.4091
2025-12-31 19:21:00,2977.02,2977.02,2975.62,2975.62,38.1404
2025-12-31 19:22:00,2975.62,2975.63,2973.65,2973.65,113.6901
2025-12-31 19:23:00,2973.66,2976.97,2973.65,2976.96,66.8181
2025-12-31 19:24:00,2976.96,2977.5,2976.07,2976.08,51.1386
2025-12-31 19:25:00,2976.07,2976.07,2973.06,2973.06,34.4114
2025-12-31 19:26:00,2973.05,2974.98,2973.05,2974.98,81.528
2025-12-31 19:27:00,2974.98,2977.47,2974.97,2977.17,130.2749
2025-12-31 19:28:00,2977.16,2977.44,2976.75,2977.09,51.9146
2025-12-31 19:29:00,2977.1,2977.32,2976.84,2976.84,64.3294
2025-12-31 19:30:00,2976.85,2977.32,2976.65,2976.65,64.634
2025-12-31 19:31:00,2976.65,2977.32,2976.21,2976.21,67.4083
2025-12-31 19:32:00,2976.2,2976.35,2975.22,2976.29,82.9555
2025-12-31 19:33:00,2976.29,2977.32,2975.83,2977.31,126.5468
2025-12-31 19:34:00,2977.31,2977.32,2976.03,2976.03,20.9485
2025-12-31 19:35:00,2976.02,2976.02,2975.31,2975.88,21.558
2025-12-31 19:36:00,2975.88,2975.88,2974.3,2974.31,87.6102
2025-12-31 19:37:00,2974.31,2976.01,2973.99,2975.83,165.3004
2025-12-31 19:38:00,2975.82,2975.82,2974.41,2974.41,42.6967
2025-12-31 19:39:00,2974.42,2974.42,2973.58,2974.21,25.6553
2025-12-31 19:40:00,2974.21,2974.68,2973.17,2974.67,226.2183
2025-12-31 19:41:00,2974.68,2975.13,2974.5,2974.5,32.3252
2025-12-31 19:42:00,2974.5,2976.0,2974.49,2974.63,58.8132
2025-12-31 19:43:00,2974.64,2974.64,2972.89,2972.89,21.5589
2025-12-31 19:44:00,2972.89,2973.41,2971.85,2973.4,171.6463
2025-12-31 19:45:00,2973.4,2973.41,2972.9,2973.0,29.4789
2025-12-31 19:46:00,2973.01,2973.95,2972.49,2973.95,83.5613
2025-12-31 19:47:00,2973.95,2973.95,2972.46,2973.5,47.7213
2025-12-31 19:48:00,2973.49,2974.8,2973.49,2973.49,108.9561
2025-12-31 19:49:00,2973.5,2974.41,2973.5,2974.4,47.4455
2025-12-31 19:50:00,2974.4,2974.41,2972.99,2972.99,34.8873
2025-12-31 19:51:00,2973.0,2973.42,2972.29,2973.42,104.895
2025-12-31 19:52:00,2973.41,2973.42,2972.72,2973.42,58.7296
2025-12-31 19:53:00,2973.42,2973.42,2972.32,2972.32,36.5624
2025-12-31 19:54:00,2972.32,2972.34,2972.32,2972.34,23.3417
2025-12-31 19:55:00,2972.34,2972.86,2970.27,2971.47,327.0814
2025-12-31 19:56:00,2971.48,2974.33,2971.38,2973.85,123.4021
2025-12-31 19:57:00,2973.86,2974.24,2973.13,2973.13,46.8602
2025-12-31 19:58:00,2973.13,2973.39,2973.05,2973.39,57.6182
2025-12-31 19:59:00,2973.39,2973.39,2971.15,2971.15,56.1509
2025-12-31 20:00:00,2971.16,2972.68,2970.48,2970.9,173.4837
2025-12-31 20:01:00,2970.9,2972.5,2970.47,2971.08,114.6463
2025-12-31 20:02:00,2971.09,2973.24,2970.01,2973.24,91.5962
2025-12-31 20:03:00,2973.23,2973.24,2972.11,2972.86,191.1298
2025-12-31 20:04:00,2972.86,2972.86,2970.64,2971.04,55.2265
2025-12-31 20:05:00,2971.04,2972.0,2970.54,2971.02,203.6713
2025-12-31 20:06:00,2971.01,2971.01,2969.49,2969.99,362.2254
2025-12-31 20:07:00,2969.99,2970.26,2968.15,2969.99,201.2617
2025-12-31 20:08:00,2969.99,2970.0,2967.49,2969.36,130.5497
2025-12-31 20:09:00,2969.37,2969.99,2969.02,2969.58,152.4486
2025-12-31 20:10:00,2969.58,2969.58,2966.17,2966.58,121.3477
2025-12-31 20:11:00,2966.57,2969.42,2966.39,2968.0,288.9203
2025-12-31 20:12:00,2967.99,2969.13,2967.03,2967.03,161.8735
2025-12-31 20:13:00,2967.03,2968.09,2966.94,2968.08,104.7585
2025-12-31 20:14:00,2968.08,2970.5,2968.08,2970.49,512.5206
2025-12-31 20:15:00,2970.5,2970.54,2969.12,2969.99,125.9808
2025-12-31 20:16:00,2969.99,2972.72,2969.77,2971.5,391.564
2025-12-31 20:17:00,2971.49,2971.5,2970.99,2971.49,307.8749
2025-12-31 20:18:00,2971.49,2971.5,2970.81,2971.13,129.4047
2025-12-31 20:19:00,2971.13,2971.34,2970.08,2970.08,58.0263
2025-12-31 20:20:00,2970.08,2970.08,2968.38,2969.03,341.4856
2025-12-31 20:21:00,2969.03,2969.97,2967.59,2969.97,139.0005
2025-12-31 20:22:00,2969.96,2969.97,2968.7,2969.47,47.5184
2025-12-31 20:23:00,2969.47,2971.34,2969.47,2970.54,77.8404
2025-12-31 20:24:00,2970.54,2970.71,2970.54,2970.71,25.9753
2025-12-31 20:25:00,2970.71,2970.71,2969.69,2969.78,64.787
2025-12-31 20:26:00,2969.78,2970.43,2969.36,2970.43,120.5494
2025-12-31 20:27:00,2970.43,2970.43,2968.96,2968.98,122.8657
2025-12-31 20:28:00,2968.98,2972.86,2968.97,2970.67,553.8802
2025-12-31 20:29:00,2970.68,2972.34,2970.38,2971.65,93.8287
2025-12-31 20:30:00,2971.64,2971.65,2970.57,2971.07,225.7269
2025-12-31 20:31:00,2971.06,2973.78,2970.89,2973.78,126.1761
2025-12-31 20:32:00,2973.77,2976.16,2973.14,2974.73,227.8876
2025-12-31 20:33:00,2974.72,2974.88,2970.77,2970.77,97.6829
2025-12-31 20:34:00,2970.76,2970.77,2967.5,2968.84,219.7787
2025-12-31 20:35:00,2968.83,2968.84,2967.8,2968.1,68.6798
2025-12-31 20:36:00,2968.1,2968.29,2964.49,2966.58,570.3089
2025-12-31 20:37:00,2966.57,2968.5,2966.57,2966.99,151.9301
2025-12-31 20:38:00,2966.99,2966.99,2965.41,2966.59,127.9163
2025-12-31 20:39:00,2966.6,2967.45,2966.59,2967.33,225.5052
2025-12-31 20:40:00,2967.34,2967.34,2964.3,2964.8,475.3369
2025-12-31 20:41:00,2964.8,2967.68,2964.62,2964.62,210.9498
2025-12-31 20:42:00,2964.63,2965.88,2963.43,2964.67,476.9237
2025-12-31 20:43:00,2964.67,2966.89,2964.66,2966.89,123.9047
2025-12-31 20:44:00,2966.88,2966.89,2965.92,2966.3,123.5204
2025-12-31 20:45:00,2966.3,2966.39,2965.72,2966.38,44.6743
2025-12-31 20:46:00,2966.38,2966.39,2964.68,2965.32,57.9368
2025-12-31 20:47:00,2965.32,2966.0,2965.31,2965.68,92.0302
2025-12-31 20:48:00,2965.69,2966.0,2964.67,2964.68,83.9248
2025-12-31 20:49:00,2964.67,2965.23,2963.74,2965.22,139.1764
2025-12-31 20:50:00,2965.23,2965.87,2963.51,2965.5,203.3666
2025-12-31 20:51:00,2965.5,2965.52,2965.22,2965.23,17.9363
2025-12-31 20:52:00,2965.22,2968.05,2965.22,2968.05,278.2758
2025-12-31 20:53:00,2968.05,2971.2,2968.05,2970.95,267.236
2025-12-31 20:54:00,2970.95,2971.32,2969.79,2970.0,144.1501
2025-12-31 20:55:00,2969.99,2978.99,2969.46,2977.56,1438.2812
2025-12-31 20:56:00,2977.57,2979.0,2976.65,2978.4,354.7957
2025-12-31 20:57:00,2978.41,2979.89,2978.41,2978.54,339.5961
2025-12-31 20:58:00,2978.53,2979.43,2977.49,2977.58,180.1932
2025-12-31 20:59:00,2977.58,2977.58,2975.18,2975.67,239.9139
2025-12-31 21:00:00,2975.67,2977.18,2973.84,2976.9,555.8066
2025-12-31 21:01:00,2976.89,2977.08,2975.6,2975.61,83.7214
2025-12-31 21:02:00,2975.6,2977.36,2975.58,2975.58,126.583
2025-12-31 21:03:00,2975.59,2976.91,2975.58,2975.93,72.6388
2025-12-31 21:04:00,2975.93,2978.0,2975.25,2978.0,58.0159
2025-12-31 21:05:00,2978.0,2980.5,2977.99,2979.86,220.9303
2025-12-31 21:06:00,2979.85,2982.53,2979.69,2982.53,150.5267
2025-12-31 21:07:00,2982.52,2982.53,2979.72,2979.72,91.8079
2025-12-31 21:08:00,2979.71,2980.75,2978.99,2980.03,56.8791
2025-12-31 21:09:00,2980.03,2980.04,2978.65,2978.65,50.6896
2025-12-31 21:10:00,2978.65,2979.15,2978.18,2978.18,25.7062
2025-12-31 21:11:00,2978.19,2978.19,2977.48,2978.11,51.5651
2025-12-31 21:12:00,2978.1,2978.62,2977.46,2977.46,67.9001
2025-12-31 21:13:00,2977.46,2978.08,2976.9,2978.07,20.7145
2025-12-31 21:14:00,2978.07,2978.68,2978.07,2978.08,52.2568
2025-12-31 21:15:00,2978.08,2978.41,2976.89,2976.89,71.0013
2025-12-31 21:16:00,2976.9,2977.34,2976.9,2977.33,6.0581
2025-12-31 21:17:00,2977.33,2977.92,2977.33,2977.92,57.0468
2025-12-31 21:18:00,2977.92,2979.76,2977.92,2978.89,77.4976
2025-12-31 21:19:00,2978.88,2978.88,2977.69,2978.02,32.2899
2025-12-31 21:20:00,2978.01,2980.22,2977.7,2980.22,74.6925
2025-12-31 21:21:00,2980.22,2980.5,2979.5,2979.5,47.5756
2025-12-31 21:22:00,2979.5,2979.51,2979.2,2979.34,11.3271
2025-12-31 21:23:00,2979.34,2979.62,2979.23,2979.61,79.4592
2025-12-31 21:24:00,2979.61,2979.62,2979.09,2979.09,20.0135
2025-12-31 21:25:00,2979.09,2979.1,2978.5,2979.08,67.5261
2025-12-31 21:26:00,2979.09,2980.89,2979.09,2980.48,49.6895
2025-12-31 21:27:00,2980.49,2980.92,2980.48,2980.76,24.4315
2025-12-31 21:28:00,2980.77,2980.77,2980.51,2980.51,9.1223
2025-12-31 21:29:00,2980.51,2980.51,2980.03,2980.48,44.1159
2025-12-31 21:30:00,2980.48,2980.63,2980.33,2980.5,29.9606
2025-12-31 21:31:00,2980.49,2980.77,2979.61,2979.61,35.4153
2025-12-31 21:32:00,2979.61,2982.93,2979.61,2981.99,558.9137
2025-12-31 21:33:00,2981.99,2983.41,2981.36,2983.4,95.7574
2025-12-31 21:34:00,2983.41,2983.41,2983.4,2983.4,21.1042
2025-12-31 21:35:00,2983.4,2983.75,2983.4,2983.74,49.7418
2025-12-31 21:36:00,2983.75,2983.75,2983.74,2983.75,27.5324
2025-12-31 21:37:00,2983.74,2983.75,2982.85,2982.85,78.0914
2025-12-31 21:38:00,2982.86,2984.44,2982.85,2983.98,63.5216
2025-12-31 21:39:00,2983.97,2984.86,2983.35,2983.35,84.6658
2025-12-31 21:40:00,2983.35,2983.7,2983.35,2983.69,26.9571
2025-12-31 21:41:00,2983.7,2983.7,2982.75,2982.75,76.478
2025-12-31 21:42:00,2982.76,2982.85,2982.73,2982.84,33.7673
2025-12-31 21:43:00,2982.84,2982.85,2982.84,2982.85,18.525
2025-12-31 21:44:00,2982.84,2982.85,2982.84,2982.84,19.9704
2025-12-31 21:45:00,2982.84,2982.85,2982.22,2982.84,90.2364
2025-12-31 21:46:00,2982.84,2983.83,2982.84,2983.82,34.4879
2025-12-31 21:47:00,2983.82,2983.98,2983.39,2983.39,29.9096
2025-12-31 21:48:00,2983.39,2983.39,2981.49,2981.5,58.4296
2025-12-31 21:49:00,2981.5,2982.9,2981.49,2982.89,23.4462
2025-12-31 21:50:00,2982.9,2982.9,2981.33,2981.84,28.8537
2025-12-31 21:51:00,2981.85,2982.42,2981.6,2982.42,31.4662
2025-12-31 21:52:00,2982.41,2982.5,2982.41,2982.49,17.2504
2025-12-31 21:53:00,2982.49,2982.7,2982.43,2982.69,42.271
2025-12-31 21:54:00,2982.7,2982.9,2982.69,2982.89,27.4432
2025-12-31 21:55:00,2982.9,2983.41,2982.75,2983.16,61.9253
2025-12-31 21:56:00,2983.16,2983.16,2982.43,2982.43,8.8714
2025-12-31 21:57:00,2982.43,2982.44,2980.41,2981.5,62.7587
2025-12-31 21:58:00,2981.49,2981.5,2981.1,2981.4,56.5845
2025-12-31 21:59:00,2981.4,2982.4,2981.35,2982.25,155.9191
2025-12-31 22:00:00,2982.25,2982.25,2981.59,2981.95,17.4715
2025-12-31 22:01:00,2981.96,2981.96,2981.25,2981.25,10.3294
2025-12-31 22:02:00,2981.25,2981.25,2980.93,2980.93,24.3023
2025-12-31 22:03:00,2980.93,2980.94,2980.75,2980.75,5.066
2025-12-31 22:04:00,2980.76,2980.76,2980.05,2980.05,13.0329
2025-12-31 22:05:00,2980.05,2980.96,2980.05,2980.96,46.8784
2025-12-31 22:06:00,2980.96,2980.96,2980.95,2980.95,3.6817
2025-12-31 22:07:00,2980.95,2980.96,2980.01,2980.01,25.9998
